id,Local Date,Local Time,Username,Product ID,Version,Type,Event
212,2/10/2017,4:03:46 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
213,2/10/2017,4:03:49 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4818.78 (ms)"
214,2/10/2017,4:03:49 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
215,2/10/2017,4:04:14 PM,"Abhishek",DBM C#,1122,"App","Program Started"
216,2/10/2017,4:04:15 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
217,2/10/2017,4:04:17 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4862.81 (ms)"
218,2/10/2017,4:04:17 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
219,2/10/2017,4:06:08 PM,"Abhishek",DBM C#,1122,"App","Program Started"
220,2/10/2017,4:06:08 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
221,2/10/2017,4:06:10 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4959.47 (ms)"
222,2/10/2017,4:06:11 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
223,2/10/2017,4:08:37 PM,"Abhishek",DBM C#,1122,"App","Program Started"
224,2/10/2017,4:08:38 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
225,2/10/2017,4:08:40 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5668.32 (ms)"
226,2/10/2017,4:08:40 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
227,2/14/2017,5:05:36 PM,"Abhishek",DBM C#,1122,"App","Program Started"
228,2/14/2017,5:05:36 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
229,2/14/2017,5:05:39 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5446 (ms)"
230,2/14/2017,5:05:44 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
