id,Local Date,Local Time,Username,Product ID,Version,Type,Event1,1/29/2017,8:53:30 PM,"Abhishek",DBM C#,1122,"App","Program Started"
132,2/10/2017,4:37:17 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
133,2/10/2017,4:37:19 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5041.25 (ms)"
134,2/10/2017,4:37:19 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
135,2/10/2017,4:38:48 PM,"Abhishek",DBM C#,1122,"App","Program Started"
136,2/10/2017,4:38:48 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
137,2/10/2017,4:38:51 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5103.13 (ms)"
138,2/10/2017,4:38:51 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
139,2/10/2017,4:41:26 PM,"Abhishek",DBM C#,1122,"App","Program Started"
140,2/10/2017,4:41:26 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
141,2/10/2017,4:41:28 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5260.33 (ms)"
142,2/10/2017,4:41:28 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
143,2/10/2017,4:43:16 PM,"Abhishek",DBM C#,1122,"App","Program Started"
144,2/10/2017,4:43:16 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
145,2/10/2017,4:43:18 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4919.18 (ms)"
146,2/10/2017,4:43:18 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
147,2/10/2017,4:44:40 PM,"Abhishek",DBM C#,1122,"App","Program Started"
148,2/10/2017,4:44:40 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
149,2/10/2017,4:44:42 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4840.64 (ms)"
150,2/10/2017,4:44:42 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
151,2/10/2017,4:58:59 PM,"Abhishek",DBM C#,1122,"App","Program Started"
152,2/10/2017,4:58:59 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
153,2/10/2017,4:59:01 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5334.05 (ms)"
154,2/10/2017,4:59:01 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
155,2/10/2017,5:12:17 PM,"Abhishek",DBM C#,1122,"App","Program Started"
156,2/10/2017,5:12:17 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
157,2/10/2017,5:12:20 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5113.86 (ms)"
158,2/10/2017,5:12:20 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
159,2/10/2017,5:18:47 PM,"Abhishek",DBM C#,1122,"App","Program Started"
160,2/10/2017,5:18:48 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
161,2/10/2017,5:18:50 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6164.78 (ms)"
162,2/10/2017,5:18:50 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
163,2/10/2017,5:24:51 PM,"Abhishek",DBM C#,1122,"App","Program Started"
164,2/10/2017,5:24:51 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
